,ChildrenId,ResultBaseline,ResultRound1,ResultRound2,ResultEndline,Baseline to Round 1,Round 1 to Round 2,Baseline to Endline,Completing Result Baseline to Endline-Story/Comprehension Level,AtLeastAchievedSentence,ComprehensionAchieved,StoryAchieved,Baseline_Endline,Gender,AcademicYearId,Term,Year,Grade,Age,EoR1,EoR2,EoR3/Endline,ParentTypeId,BaselineClass,SchoolID,ClassID,IsActiveChildTable,IsCurrentChildrenAcademicTable,IsActiveSchool,IsActiveClass,CuCStatus,DeleteReasonId,AcademicYearName,AttendanceRate
101,31270,Story,Story with comprehension,Story with comprehension,Story with comprehension,Increase,Stayed The Same,Increase,False,True,True,False,Increase 1 Level,Female,26,2,2022,Grade 5,17.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.3333333333333333
102,31261,Story,Story,Story with comprehension,Story with comprehension,Stayed The Same,Increase,Increase,False,True,True,True,Increase 1 Level,Male,26,2,2022,Grade 5,15.0,Yes,Yes,Yes,2.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
103,31264,Story,Sentence,Story with comprehension,Story with comprehension,Decrease,Increase,Increase,False,True,True,False,Increase 1 Level,Male,26,2,2022,Grade 5,14.0,Yes,Yes,Yes,2.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
104,31273,Story,Sentence,Story with comprehension,Story with comprehension,Decrease,Increase,Increase,False,True,True,False,Increase 1 Level,Male,26,2,2022,Grade 5,14.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
105,31275,Story,Story,Story with comprehension,Story with comprehension,Stayed The Same,Increase,Increase,False,True,True,True,Increase 1 Level,Female,26,2,2022,Grade 4,16.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.3333333333333333
106,31258,Letter,Sentence,Story with comprehension,Story,Increase,Increase,Increase,True,True,True,True,Increase 3 Levels,Female,26,2,2022,Grade 4,16.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7142857142857143
107,31268,Story,Sentence,Story with comprehension,Story with comprehension,Decrease,Increase,Increase,False,True,True,False,Increase 1 Level,Male,26,2,2022,Grade 5,14.0,Yes,Yes,Yes,2.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5238095238095238
108,31255,Story,Sentence,Sentence,Story with comprehension,Decrease,Stayed The Same,Increase,False,True,True,False,Increase 1 Level,Male,26,2,2022,Grade 5,18.0,Yes,Yes,Yes,2.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
109,31235,Letter,Letter,Letter,Story with comprehension,Stayed The Same,Stayed The Same,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 5,16.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7857142857142857
110,31267,Story,Story with comprehension,Story with comprehension,Story with comprehension,Increase,Stayed The Same,Increase,False,True,True,False,Increase 1 Level,Female,26,2,2022,Grade 5,15.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
111,31262,Story,Story,Sentence,Story with comprehension,Stayed The Same,Decrease,Increase,False,True,True,True,Increase 1 Level,Male,26,2,2022,Grade 4,18.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.6666666666666666
112,31236,Letter,Word,Story,Story,Increase,Increase,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 3,16.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5714285714285714
113,31271,Story,Sentence,null,Story,Decrease,null,Stayed The Same,False,True,False,True,No Change,Female,26,2,2022,Grade 6,1.0,Yes,No,Yes,3.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2857142857142857
114,31234,Letter,Letter,Word,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 4,19.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7142857142857143
115,31248,Letter,Word,Word,Story,Increase,Stayed The Same,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 6,17.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5714285714285714
116,31230,Letter,Letter,Word,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 4,14.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7857142857142857
117,31237,Letter,Letter,Word,Story,Stayed The Same,Increase,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 5,11.0,Yes,Yes,Yes,2.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7857142857142857
118,31263,Story,Sentence,Sentence,Story,Decrease,Stayed The Same,Stayed The Same,False,True,False,True,No Change,Male,26,2,2022,Grade 6,15.0,Yes,Yes,Yes,1.0,No,181,2604,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.42857142857142855
119,31246,Letter,null,Word,Story,null,null,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 3,19.0,No,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2857142857142857
120,31242,Letter,null,Letter,Word,null,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 6,18.0,No,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5
121,31243,Letter,Letter,Letter,Word,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,26,2,2022,Grade 5,15.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5
122,31250,Letter,Letter,Letter,Word,Stayed The Same,Stayed The Same,Increase,False,False,False,False,Increase 1 Level,Female,26,2,2022,Grade 3,13.0,Yes,Yes,Yes,2.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.42857142857142855
123,31276,Story,null,Sentence,Sentence,null,null,Decrease,False,True,False,False,Decrease,Female,26,2,2022,Grade 6,13.0,No,Yes,Yes,2.0,No,181,2604,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
124,31232,Letter,Letter,null,Story with comprehension,Stayed The Same,null,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 6,12.0,Yes,No,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
125,31244,Letter,Letter,Story with comprehension,Story with comprehension,Stayed The Same,Increase,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 4,17.0,Yes,Yes,Yes,1.0,No,181,2603,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.07142857142857142
126,38758,Letter,null,Story with comprehension,Story with comprehension,null,null,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 3,14.0,No,Yes,Yes,2.0,No,183,3226,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.9
127,33913,Word,null,null,Letter,null,null,Decrease,False,False,False,False,Decrease,Female,26,2,2022,Grade 3,14.0,No,No,Yes,1.0,No,178,2870,True,False,True,True,True,6.0,2022-Hempel-Literacy-CuC Cycle 1,0.75
128,31609,Beginner,Beginner,null,Word,Stayed The Same,null,Increase,False,False,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,13.0,Yes,No,Yes,1.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.1111111111111111
129,31613,Beginner,Beginner,null,Letter,Stayed The Same,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 3,11.0,Yes,No,Yes,1.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.3333333333333333
130,34834,Beginner,Beginner,null,Letter,Stayed The Same,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 3,13.0,Yes,No,Yes,1.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.1111111111111111
131,31596,Beginner,Beginner,null,Word,Stayed The Same,null,Increase,False,False,False,False,Increase 2 Levels,Female,26,2,2022,Grade 4,15.0,Yes,No,Yes,3.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.3333333333333333
132,35237,Sentence,Story with comprehension,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 2 Levels,Male,26,2,2022,Grade 6,15.0,Yes,No,Yes,1.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.75
133,35240,Sentence,Story with comprehension,null,Story,Increase,null,Increase,True,True,True,True,Increase 1 Level,Male,26,2,2022,Grade 6,19.0,Yes,No,Yes,1.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.375
134,35241,Beginner,Story with comprehension,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 5 Levels,Female,26,2,2022,Grade 3,13.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.875
135,35235,Sentence,Story with comprehension,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 2 Levels,Male,26,2,2022,Grade 6,17.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.875
136,35236,Sentence,Story with comprehension,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 2 Levels,Male,26,2,2022,Grade 6,15.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.375
137,35234,Sentence,Story,null,Story with comprehension,Increase,null,Increase,True,True,True,True,Increase 2 Levels,Male,26,2,2022,Grade 6,18.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
138,31600,Beginner,Story,null,Story with comprehension,Increase,null,Increase,True,True,True,True,Increase 5 Levels,Male,26,2,2022,Grade 3,13.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.1111111111111111
139,35229,Beginner,Story,null,Story,Increase,null,Increase,True,True,False,True,Increase 4 Levels,Male,26,2,2022,Grade 4,15.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.125
140,35243,Sentence,Story,null,Sentence,Increase,null,Stayed The Same,False,True,False,True,No Change,Male,26,2,2022,Grade 6,16.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.125
141,35233,Sentence,Story,null,Story,Increase,null,Increase,True,True,False,True,Increase 1 Level,Male,26,2,2022,Grade 6,17.0,Yes,No,Yes,1.0,No,184,2616,True,True,True,True,True,14.0,2022-Hempel-Literacy-CuC Cycle 1,0.25
142,31771,Beginner,Word,null,Story,Increase,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,3.0,No,184,2616,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
143,31771,Beginner,Word,null,Story,Increase,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,3.0,No,184,2968,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
144,31597,Letter,Letter,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 3 Levels,Female,26,2,2022,Grade 4,15.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
145,36045,Letter,Sentence,null,Sentence,Increase,null,Increase,False,True,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,10.0,Yes,No,Yes,3.0,No,184,2968,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8
146,31605,Beginner,Letter,null,Story,Increase,null,Increase,True,True,False,True,Increase 4 Levels,Male,26,2,2022,Grade 3,14.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2222222222222222
147,32041,Letter,Word,null,Letter,Increase,null,Stayed The Same,False,False,False,False,No Change,Male,26,2,2022,Grade 3,15.0,Yes,No,Yes,1.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7142857142857143
148,31784,Letter,Word,null,Letter,Increase,null,Stayed The Same,False,False,False,False,No Change,Female,26,2,2022,Grade 5,15.0,Yes,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.14285714285714285
149,34833,Beginner,null,null,Letter,null,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 3,15.0,No,No,Yes,3.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
150,31599,Beginner,Letter,null,Letter,Increase,null,Increase,False,False,False,False,Increase 1 Level,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2222222222222222
151,31782,Beginner,Word,null,Letter,Increase,null,Increase,False,False,False,False,Increase 1 Level,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8571428571428571
152,32047,Letter,null,null,Word,null,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 4,14.0,No,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7142857142857143
153,31595,Beginner,Letter,null,Word,Increase,null,Increase,False,False,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5555555555555556
154,31592,Beginner,Letter,null,Word,Increase,null,Increase,False,False,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,12.0,Yes,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2222222222222222
155,36033,Letter,Word,null,Sentence,Increase,null,Increase,False,True,False,False,Increase 2 Levels,Male,26,2,2022,Grade 3,12.0,Yes,No,Yes,1.0,No,184,2968,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
156,31774,Letter,Word,null,Sentence,Increase,null,Increase,False,True,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,14.0,Yes,No,Yes,2.0,No,184,2616,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
157,31774,Letter,Word,null,Sentence,Increase,null,Increase,False,True,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,14.0,Yes,No,Yes,2.0,No,184,2968,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
158,32039,Letter,null,null,Sentence,null,null,Increase,False,True,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,12.0,No,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5714285714285714
159,35246,Sentence,Word,null,Word,Decrease,null,Decrease,False,True,False,False,Decrease,Male,26,2,2022,Grade 4,17.0,Yes,No,Yes,1.0,No,184,2616,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.25
160,32052,Letter,null,null,Word,null,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 3,12.0,No,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2857142857142857
161,31594,Beginner,null,null,Word,null,null,Increase,False,False,False,False,Increase 2 Levels,Female,26,2,2022,Grade 3,13.0,No,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5555555555555556
162,31780,Letter,null,null,Word,null,null,Increase,False,False,False,False,Increase 1 Level,Female,26,2,2022,Grade 5,16.0,No,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.2857142857142857
163,32042,Letter,null,null,Word,null,null,Increase,False,False,False,False,Increase 1 Level,Male,26,2,2022,Grade 3,12.0,No,No,Yes,2.0,No,184,2617,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.14285714285714285
164,31591,Beginner,null,null,Word,null,null,Increase,False,False,False,False,Increase 2 Levels,Male,26,2,2022,Grade 5,13.0,No,No,Yes,2.0,No,184,2615,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.0
165,31533,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Female,26,2,2022,Grade 4,15.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8604651162790697
166,31539,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Female,26,2,2022,Grade 4,15.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7906976744186046
167,31547,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,13.0,Yes,No,Yes,2.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8837209302325582
168,31536,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Female,26,2,2022,Grade 3,13.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.6976744186046512
169,31528,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Male,26,2,2022,Grade 3,15.0,Yes,No,Yes,1.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
170,31514,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Male,26,2,2022,Grade 3,15.0,Yes,No,Yes,2.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8095238095238095
171,31505,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Male,26,2,2022,Grade 4,15.0,Yes,No,Yes,2.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.9761904761904762
172,31531,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Male,26,2,2022,Grade 5,16.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7674418604651163
173,31544,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Male,26,2,2022,Grade 3,14.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.6744186046511628
174,31517,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,15.0,Yes,No,Yes,1.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.9761904761904762
175,31519,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,14.0,Yes,No,Yes,2.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7380952380952381
176,31518,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 6,17.0,Yes,No,Yes,2.0,No,182,2608,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.7380952380952381
177,31552,Beginner,Beginner,null,Sentence,Stayed The Same,null,Increase,False,True,False,False,Increase 3 Levels,Female,26,2,2022,Grade 3,14.0,Yes,No,Yes,1.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.627906976744186
178,31532,Beginner,Beginner,null,Story,Stayed The Same,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 3,14.0,Yes,No,Yes,3.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.4883720930232558
179,35078,Letter,Word,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 4 Levels,Male,26,2,2022,Grade 6,12.0,Yes,No,Yes,1.0,No,182,2610,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
180,35094,Letter,Letter,null,Story with comprehension,Stayed The Same,null,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 5,19.0,Yes,No,Yes,2.0,No,182,2610,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
181,35093,Letter,null,null,Story with comprehension,null,null,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 5,12.0,No,No,Yes,2.0,No,182,2610,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.5813953488372093
182,35088,Letter,Word,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 4 Levels,Female,26,2,2022,Grade 5,15.0,Yes,No,Yes,1.0,No,182,2610,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,1.0
183,35080,Letter,Word,null,Story with comprehension,Increase,null,Increase,True,True,True,False,Increase 4 Levels,Male,26,2,2022,Grade 4,11.0,Yes,No,Yes,1.0,No,182,2610,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.9523809523809523
184,31550,Beginner,Letter,null,Story,Increase,null,Increase,True,True,False,True,Increase 4 Levels,Female,26,2,2022,Grade 5,16.0,Yes,No,Yes,2.0,No,182,2609,True,True,True,True,True,0.0,2022-Hempel-Literacy-CuC Cycle 1,0.8837209302325582
